Program ID,Broad Field,Field,Institution Name,Program Name,Average Number of Publications (2000-2006) per Allocated Faculty (2006),Average Citations per Publication,Percent of Faculty with Grants (2006),Awards per Allocated Faculty Member (2006)
20066817,Social and Behavioral Sciences,Economics,Clark University,Economics,0.18,1.65,43.5%,0
20057606,Social and Behavioral Sciences,Economics,Columbia University In The City of New York,Economics,0.62,1.42,60.2%,2.93
20015732,Social and Behavioral Sciences,Economics,Cornell University,Economics,0.71,1.63,59.7%,0.49
20027005,Social and Behavioral Sciences,Economics,Drexel University,Business Administration,0.24,0.86,3.1%,0.03
20030076,Social and Behavioral Sciences,Economics,Duke University,Economics,0.68,2.07,49.4%,0.35
20061964,Social and Behavioral Sciences,Economics,Emory University,Economics,0.57,0.69,29.4%,0
20034629,Social and Behavioral Sciences,Economics,Florida International University,Economics,0.44,0.63,0%,0
20029456,Social and Behavioral Sciences,Economics,Fordham University,Economics,0.27,0.27,16.7%,0
20027267,Social and Behavioral Sciences,Economics,Florida State University,Economics,0.46,0.76,42.3%,0
20019408,Social and Behavioral Sciences,Economics,George Washington University,Economics,0.39,0.7,39.6%,0.08
20022987,Social and Behavioral Sciences,Economics,Georgetown University,Economics,0.61,0.92,38.5%,0
20051495,Social and Behavioral Sciences,Economics,Georgia State University,Economics,0.64,0.79,67.7%,0
20065892,Social and Behavioral Sciences,Economics,Harvard University,Business Economics,0.38,5.07,41.2%,2.44
20066037,Social and Behavioral Sciences,Economics,Harvard University,Economics,1.17,4.21,68.9%,9.9
20066309,Social and Behavioral Sciences,Economics,Harvard University,Political Economy & Gov.,1.01,2.04,62.7%,7.27
20025984,Social and Behavioral Sciences,Economics,Howard University,Economics,0.07,0.31,18.1%,0.36
20046293,Social and Behavioral Sciences,Economics,Indiana University At Bloomington,Economics,0.4,1.02,16.6%,0
20016401,Social and Behavioral Sciences,Economics,Iowa State University,Economics,0.94,0.87,63.3%,0.24
20056623,Social and Behavioral Sciences,Economics,Johns Hopkins University,Economics,0.83,1.1,36.4%,0
20039459,Social and Behavioral Sciences,Economics,Lehigh University,Economics,0.16,0.41,26.5%,0
20028570,Social and Behavioral Sciences,Economics,Kansas State University,Economics,0.46,0.52,25.8%,0
20058058,Social and Behavioral Sciences,Economics,Louisiana State University And Agricultural And Mechanical College,Economics,0.51,0.34,19.1%,0.16
20033303,Social and Behavioral Sciences,Economics,Massachusetts Institute of Technology,Economics,1.23,3.25,55.7%,2.13
20046882,Social and Behavioral Sciences,Economics,Michigan State University,Economics,0.48,1.39,24%,0.06
20064288,Social and Behavioral Sciences,Economics,New York University,Economics,0.76,2.24,71.3%,0.54
20041395,Social and Behavioral Sciences,Economics,North Carolina State University,Economics,0.56,0.9,27.6%,0.32
20040338,Social and Behavioral Sciences,Economics,Northern Illinois University,Economics,0.18,0.22,0%,0.08
20068860,Social and Behavioral Sciences,Economics,Northwestern University,Economics,0.53,2.32,48.6%,1.27
20028923,Social and Behavioral Sciences,Economics,Ohio State University Main Campus,Economics,0.51,1.13,42%,0.04
20041942,Social and Behavioral Sciences,Economics,Oklahoma State University Main Campus,Economics,0.3,0.47,0%,0.32
20018917,Social and Behavioral Sciences,Economics,Oregon State University,Economics,0.94,1.25,24.5%,0.05
20031347,Social and Behavioral Sciences,Economics,Penn State University,Economics,0.59,1.53,41.7%,1.14
20032485,Social and Behavioral Sciences,Economics,Princeton University,Economics,1.01,3.04,71.2%,2.99
20055815,Social and Behavioral Sciences,Economics,Purdue University Main Campus,Economics,0.72,0.92,36.2%,0.13
20044868,Social and Behavioral Sciences,Economics,Rensselaer Polytechnic Institute,Ecological Economics,0.53,0.77,0.4%,1.53
20041094,Social and Behavioral Sciences,Economics,Rice University,Economics,0.19,1.18,38%,0
20012502,Social and Behavioral Sciences,Economics,Rutgers The State University of New Jersey New Brunswick Campus,Economics,0.54,0.69,39.1%,0.28
20040448,Social and Behavioral Sciences,Economics,Southern Illinois University Carbondale,Economics,0.55,0.39,0%,0.4
20043267,Social and Behavioral Sciences,Economics,Southern Methodist University,Economics,0.84,0.69,14.3%,0
20052559,Social and Behavioral Sciences,Economics,Stanford University,Economics,0.52,2.81,45.3%,3.16
20063085,Social and Behavioral Sciences,Economics,Stanford University,Economic Analysis and Policy,0.51,4.38,16%,3.13
20033594,Social and Behavioral Sciences,Economics,State University of New York At Albany,Economics,0.28,0.38,24.8%,0
20037451,Social and Behavioral Sciences,Economics,State University of New York At Binghamton,Economics,0.44,0.86,15.9%,0.12
20038515,Social and Behavioral Sciences,Economics,State University of New York At Buffalo,Economics,0.18,1.08,33.3%,0
20038146,Social and Behavioral Sciences,Economics,State University of New York At Stony Brook,Economics,0.61,0.97,33.3%,0
20042242,Social and Behavioral Sciences,Economics,Temple University,Economics,0.15,0.46,9.1%,0
20022534,Social and Behavioral Sciences,Economics,Syracuse University Main Campus,Economics,1.07,1.02,25.5%,0
20033950,Social and Behavioral Sciences,Economics,University of Arizona,Economics,0.64,1.14,38.5%,0.1
20021962,Social and Behavioral Sciences,Economics,Texas A & M University,Economics,0.46,0.71,43.9%,0.11
20060842,Social and Behavioral Sciences,Economics,University of California-Berkeley,Economics,0.79,2.83,71.4%,3.15
20067120,Social and Behavioral Sciences,Economics,University of California-Davis,Economics,0.79,1.19,39.5%,0.37
20049151,Social and Behavioral Sciences,Economics,University of California-Irvine,Economics,0.59,1.25,30.9%,0.78
20053257,Social and Behavioral Sciences,Economics,University of California-Los Angeles,Economics,0.34,1.66,44.8%,0.86
20048783,Social and Behavioral Sciences,Economics,University of California-Riverside,Economics,0.43,0.66,30.1%,0.25
20065614,Social and Behavioral Sciences,Economics,University of California-San Diego,Economics,0.63,2.58,36%,1.51
20070230,Social and Behavioral Sciences,Economics,University of California-Santa Barbara,Economics,0.54,1.02,26.1%,0.23
20023708,Social and Behavioral Sciences,Economics,University of California-Santa Cruz,International Economics,0.55,0.87,44.7%,0.05
20014348,Social and Behavioral Sciences,Economics,University of Chicago,Economics,0.61,3.34,54.8%,5.57
20063959,Social and Behavioral Sciences,Economics,University of Colorado At Boulder,Economics,0.64,1.15,66.7%,0
20024011,Social and Behavioral Sciences,Economics,University of Connecticut,Economics PhD,0.54,0.66,22.4%,0.26
20068653,Social and Behavioral Sciences,Economics,University of Connecticut,Business Administration PhD Finance,0.72,0.53,12.2%,0.64
20012175,Social and Behavioral Sciences,Economics,University of Delaware,Economics,0.25,0.61,19%,0.46
20013035,Social and Behavioral Sciences,Economics,University of Florida,Economics,0.38,0.89,35.7%,0
20019673,Social and Behavioral Sciences,Economics,University of Georgia,Economics,0.68,0.62,22.4%,0.07
20060499,Social and Behavioral Sciences,Economics,University of Georgia,Housing & Consumer Economics,0.05,0.46,60.9%,0.04
20014746,Social and Behavioral Sciences,Economics,University of Hawaii At Manoa,Economics,0.2,0.3,42.1%,0.04
20042514,Social and Behavioral Sciences,Economics,University of Houston,Economics,0.21,1.21,33.3%,0
20042844,Social and Behavioral Sciences,Economics,University of Illinois At Chicago,Economics,0.72,1.26,53.7%,0.29
20038955,Social and Behavioral Sciences,Economics,University of Illinois At Urbana-Champaign,Economics,0.46,0.93,24.1%,0.17
20039064,Social and Behavioral Sciences,Economics,University of Illinois At Urbana-Champaign,Human Resources and Industrial Relations,0.13,2.19,20.2%,0.03
20020455,Social and Behavioral Sciences,Economics,University of Iowa,Economics,0.52,1.17,38.9%,0.09
20051136,Social and Behavioral Sciences,Economics,University of Kansas,Economics,0.42,0.55,16.7%,0
20028169,Social and Behavioral Sciences,Economics,University of Kentucky,Economics,0.37,0.93,38.3%,0
20050166,Social and Behavioral Sciences,Economics,University of Maryland College Park,Economics,0.61,1.95,50.4%,0.52
20047917,Social and Behavioral Sciences,Economics,University of Massachusetts Amherst,Economics,0.33,0.53,35.3%,0.51
20035372,Social and Behavioral Sciences,Economics,University of Michigan-Ann Arbor,Economics,0.72,1.86,54.9%,0.41
20039828,Social and Behavioral Sciences,Economics,University of Minnesota-Twin Cities,Economics,0.65,1.41,68.3%,1.02
20062358,Social and Behavioral Sciences,Economics,University of Mississippi,Economics,0.31,0.45,20%,0
20025311,Social and Behavioral Sciences,Economics,University of Missouri - Columbia,Economics,0.52,0.56,11.8%,0.29
20026132,Social and Behavioral Sciences,Economics,University of Missouri - Kansas City,Economics,0.24,0.15,60%,0
20017277,Social and Behavioral Sciences,Economics,University of Nebraska - Lincoln,Economics,0.28,0.26,50.3%,0.11
20050603,Social and Behavioral Sciences,Economics,University of New Hampshire,Economics,0.27,0.37,30.1%,0
20015279,Social and Behavioral Sciences,Economics,University of New Mexico Main Campus,Economics,0.6,0.8,60%,0
20045223,Social and Behavioral Sciences,Economics,University of North Carolina At Chapel Hill,Economics,0.28,1.05,42.5%,0.29
20051657,Social and Behavioral Sciences,Economics,University of Oklahoma Norman Campus,Economics,0.32,0.57,8.3%,0
20043872,Social and Behavioral Sciences,Economics,University of Oregon,Economics,0.72,0.65,20%,0.32
20036892,Social and Behavioral Sciences,Economics,University of Pennsylvania,Economics,0.86,2.21,66.1%,0.81
20049643,Social and Behavioral Sciences,Economics,University of Pittsburgh Pittsburgh Campus,Economics,0.59,1.33,45.9%,0.41
20069212,Social and Behavioral Sciences,Economics,University of Rochester,Economics,0.39,1.44,16.7%,2.01
20068116,Social and Behavioral Sciences,Economics,University of Southern California,Economics,0.66,1.23,30.7%,0.2
20067777,Social and Behavioral Sciences,Economics,University of South Carolina Columbia,Economics,0.47,0.82,0%,0
20045760,Social and Behavioral Sciences,Economics,University of Tennessee,Economics,0.48,0.38,45.7%,0.01
20068323,Social and Behavioral Sciences,Economics,University of Southern California,Pharmaceutical Economics & Policy,0.59,2.39,100%,0
20061498,Social and Behavioral Sciences,Economics,University of Texas At Austin,Economics,0.44,1.16,30.5%,0.06
20047535,Social and Behavioral Sciences,Economics,University of Utah,Economics,0.15,0.3,50%,0.13
20023229,Social and Behavioral Sciences,Economics,University of Virginia,Economics,0.54,1.23,34.8%,0
20059604,Social and Behavioral Sciences,Economics,University of Washington,Economics,0.45,1.45,27%,0.01
20030542,Social and Behavioral Sciences,Economics,University of Wisconsin-Madison,Economics,0.74,2.07,71.2%,0.55
20026611,Social and Behavioral Sciences,Economics,University of Wisconsin-Milwaukee,Economics,0.51,0.32,22.2%,0.23
20024668,Social and Behavioral Sciences,Economics,University of Wyoming,Economics,1.36,0.96,55.6%,0.19
20062633,Social and Behavioral Sciences,Economics,Utah State University,Economics,0.3,0.5,81.5%,0.06
20051945,Social and Behavioral Sciences,Economics,Vanderbilt University,Economics,0.66,0.66,19.5%,0.28
20058621,Social and Behavioral Sciences,Economics,Washington State University,School of Economic Sciences,0.43,0.46,52.1%,0
20069801,Social and Behavioral Sciences,Economics,Washington University In St. Louis,Economics,0.74,1.9,34.5%,1.42
20021551,Social and Behavioral Sciences,Economics,Wayne State University,Economics,0.41,0.74,0%,0
20044033,Social and Behavioral Sciences,Economics,Western Michigan University,Applied Economics,0.25,0.39,22.3%,0.63
20063438,Social and Behavioral Sciences,Economics,Yale University,Economics,0.61,1.68,53.7%,3.08
20034959,Social and Behavioral Sciences,Geography,Arizona State University,Geography,0.76,0.74,73.2%,0.78
20059170,Social and Behavioral Sciences,Geography,Boston University,Geography,2.08,3.89,97.7%,0.09
20066820,Social and Behavioral Sciences,Geography,Clark University,Geography,0.62,1.82,66.9%,1.87
20027283,Social and Behavioral Sciences,Geography,Florida State University,Geography,0.77,0.95,30.8%,0.08
20046361,Social and Behavioral Sciences,Geography,Indiana University At Bloomington,Geography,0.9,1.45,65.3%,0.17
20028619,Social and Behavioral Sciences,Geography,Kansas State University,Geography,0.47,0.71,76.9%,0.54
20040781,Social and Behavioral Sciences,Geography,Kent State University Main Campus,Geography,0.48,0.82,57.1%,0.47
20058126,Social and Behavioral Sciences,Geography,Louisiana State University And Agricultural And Mechanical College,Geography,0.47,1.43,52.4%,0.69
20046976,Social and Behavioral Sciences,Geography,Michigan State University,Geography,0.5,0.91,71.5%,0
20029032,Social and Behavioral Sciences,Geography,Ohio State University Main Campus,Geography,0.87,1.89,39.4%,0.62
20042006,Social and Behavioral Sciences,Geography,Oklahoma State University Main Campus,Geography,0.13,0.91,69.9%,0.09
20018920,Social and Behavioral Sciences,Geography,Oregon State University,Geography,0.39,2.5,80%,0.07
20031444,Social and Behavioral Sciences,Geography,Penn State University,Geography,0.71,1.24,82.7%,0.47
20012573,Social and Behavioral Sciences,Geography,Rutgers The State University of New Jersey New Brunswick Campus,Geography,0.52,1.04,68.7%,0.49
20063247,Social and Behavioral Sciences,Geography,San Diego State University-University of California Santa Barbara,Geography,0.78,1.19,54.3%,0.11
20040477,Social and Behavioral Sciences,Geography,Southern Illinois University Carbondale,Environmental Resources & Policy,0.61,0.9,69.8%,0.11
20038557,Social and Behavioral Sciences,Geography,State University of New York At Buffalo,Geography,0.7,1.01,56.2%,0.49
20022563,Social and Behavioral Sciences,Geography,Syracuse University Main Campus,Geography,0.4,1.37,51.2%,2.27
20022107,Social and Behavioral Sciences,Geography,Texas A & M University,Geography,0.51,1.22,70.3%,0.13
20034027,Social and Behavioral Sciences,Geography,University of Arizona,Geography,0.62,1.37,63.5%,0.12
20060936,Social and Behavioral Sciences,Geography,University of California-Berkeley,Geography,0.39,2.49,50.3%,1.61
20067201,Social and Behavioral Sciences,Geography,University of California-Davis,Geography,0.52,1.66,77.8%,0.56
20053338,Social and Behavioral Sciences,Geography,University of California-Los Angeles,Geography,1.03,2.2,68.4%,3.35
20070269,Social and Behavioral Sciences,Geography,University of California-Santa Barbara,Geography,1.53,2.19,88%,2.3
20032113,Social and Behavioral Sciences,Geography,University of Cincinnati Main Campus,Geography,0.32,1.16,57.9%,0
20063991,Social and Behavioral Sciences,Geography,University of Colorado At Boulder,Geography,1.01,2.28,95.7%,0.76
20024079,Social and Behavioral Sciences,Geography,University of Connecticut,Geography PhD,0.57,0.42,37.2%,0
20013158,Social and Behavioral Sciences,Geography,University of Florida,Geography,0.31,0.72,69.2%,0.6
20019754,Social and Behavioral Sciences,Geography,University of Georgia,Geography,0.76,1.09,46%,0
20014775,Social and Behavioral Sciences,Geography,University of Hawaii At Manoa,Geography,0.67,0.98,57.1%,0
20071404,Social and Behavioral Sciences,Geography,University of Idaho,Geography,0.41,2.26,100%,0.18
20039022,Social and Behavioral Sciences,Geography,University of Illinois At Urbana-Champaign,Geography,0.82,1.74,45.2%,2.11
20020468,Social and Behavioral Sciences,Geography,University of Iowa,Geography,0.54,1.05,77.7%,0.28
20051165,Social and Behavioral Sciences,Geography,University of Kansas,Geography,0.62,1.05,74.3%,0.43
20028211,Social and Behavioral Sciences,Geography,University of Kentucky,Geography,0.63,0.6,60.2%,0.25
20050221,Social and Behavioral Sciences,Geography,University of Maryland College Park,Geography,1.07,3.77,89.1%,0.33
20039925,Social and Behavioral Sciences,Geography,University of Minnesota-Twin Cities,Geography,0.35,0.87,40.1%,0.55
20017280,Social and Behavioral Sciences,Geography,University of Nebraska - Lincoln,Geography,0.16,1.39,38.3%,0.14
20045278,Social and Behavioral Sciences,Geography,University of North Carolina At Chapel Hill,Geography,0.72,1.51,59.4%,0.17
20051686,Social and Behavioral Sciences,Geography,University of Oklahoma Norman Campus,Geography,0.2,0.83,30%,0.08
20043898,Social and Behavioral Sciences,Geography,University of Oregon,Geography,1.1,3.24,64.3%,0.14
20067803,Social and Behavioral Sciences,Geography,University of South Carolina Columbia,Geography,0.59,1.44,85.6%,0.42
20068161,Social and Behavioral Sciences,Geography,University of Southern California,Geography,0.51,1.3,77.5%,1.36
20045838,Social and Behavioral Sciences,Geography,University of Tennessee,Geography,0.52,0.82,67%,0.26
20061540,Social and Behavioral Sciences,Geography,University of Texas At Austin,Geography,0.42,0.7,42%,1.73
20047577,Social and Behavioral Sciences,Geography,University of Utah,Geography,0.45,1.04,77.6%,0
20059675,Social and Behavioral Sciences,Geography,University of Washington,Geography,0.98,1.5,49.4%,0
20030649,Social and Behavioral Sciences,Geography,University of Wisconsin-Madison,Geography,0.97,1.97,80.1%,3.91
20026640,Social and Behavioral Sciences,Geography,University of Wisconsin-Milwaukee,Geography,0.41,1.39,47.8%,0.08
20059002,Social and Behavioral Sciences,Linguistics,Boston University,Applied Linguistics,0.17,1.03,60%,0.06
20071284,Social and Behavioral Sciences,Linguistics,Carnegie Mellon University,Modern Languages,0.01,1.18,42.1%,0.98
20057266,Social and Behavioral Sciences,Linguistics,City University of New York Grad. Center,Linguistics,0.14,0.72,35.7%,0.33
20015897,Social and Behavioral Sciences,Linguistics,Cornell University,LINGUISTICS,0.02,1.1,32%,0.17
20023025,Social and Behavioral Sciences,Linguistics,Georgetown University,Linguistics,0.1,1.46,22.6%,0.22
20066163,Social and Behavioral Sciences,Linguistics,Harvard University,Linguistics,0.26,1.52,20.8%,1.47
20046468,Social and Behavioral Sciences,Linguistics,Indiana University At Bloomington,Linguistics,0.3,1.41,32.4%,1.29
20046646,Social and Behavioral Sciences,Linguistics,Indiana University At Bloomington,Second Language Studies,0.03,0.45,9%,1.16
20056597,Social and Behavioral Sciences,Linguistics,Johns Hopkins University,Cognitive Science,0.65,2.73,98.8%,0.76
20033358,Social and Behavioral Sciences,Linguistics,Massachusetts Institute of Technology,Linguistics,0.18,1.27,24.2%,2.15
20047056,Social and Behavioral Sciences,Linguistics,Michigan State University,Linguistics,0.09,0.57,19.9%,0.3
20064398,Social and Behavioral Sciences,Linguistics,New York University,Linguistics,0.11,1.54,36.2%,0.28
20068954,Social and Behavioral Sciences,Linguistics,Northwestern University,Linguistics,0.3,1.96,48.6%,0.66
20029126,Social and Behavioral Sciences,Linguistics,Ohio State University Main Campus,Linguistics,0.15,1.26,47.9%,0.9
20055938,Social and Behavioral Sciences,Linguistics,Purdue University Main Campus,Linguistics,0.3,1.17,36.6%,0
20041159,Social and Behavioral Sciences,Linguistics,Rice University,Linguistics,0.03,0.58,27.7%,0
20012625,Social and Behavioral Sciences,Linguistics,Rutgers The State University of New Jersey New Brunswick Campus,Linguistics,0.05,1.36,18%,0.95
20063221,Social and Behavioral Sciences,Linguistics,San Diego State University-University of California San Diego,Language and Communicative Disorders,0.35,3.41,69.2%,0.27
20052698,Social and Behavioral Sciences,Linguistics,Stanford University,Linguistics,0.15,1.48,60.4%,2.14
20038599,Social and Behavioral Sciences,Linguistics,State University of New York At Buffalo,LINGUISTICS,0.04,1.51,38.3%,0.01
20038227,Social and Behavioral Sciences,Linguistics,State University of New York At Stony Brook,Linguistics,0.07,1.13,50%,0.17
20034072,Social and Behavioral Sciences,Linguistics,University of Arizona,Linguistics,0.19,1.66,26.4%,1.17
20061045,Social and Behavioral Sciences,Linguistics,University of California-Berkeley,Linguistics,0.08,1.86,43.2%,2.45
20053011,Social and Behavioral Sciences,Linguistics,University of California-Los Angeles,Applied Linguistics,0.17,3.46,46.8%,2.78
20053435,Social and Behavioral Sciences,Linguistics,University of California-Los Angeles,Linguistics,0.07,1.61,33.9%,0.27
20065656,Social and Behavioral Sciences,Linguistics,University of California-San Diego,Linguistics,0.16,2.05,21.4%,0.84
20070308,Social and Behavioral Sciences,Linguistics,University of California-Santa Barbara,Linguistics,0.12,0.73,29.7%,0.76
20023711,Social and Behavioral Sciences,Linguistics,University of California-Santa Cruz,Linguistics,0.08,0.91,0%,0.18
20014445,Social and Behavioral Sciences,Linguistics,University of Chicago,Linguistics,0.27,1.74,51.8%,2.92
20064039,Social and Behavioral Sciences,Linguistics,University of Colorado At Boulder,Linguistics,0.24,1.78,73.7%,0.19
20024118,Social and Behavioral Sciences,Linguistics,University of Connecticut,Linguistics PhD,0.06,0.73,43.2%,0
20012230,Social and Behavioral Sciences,Linguistics,University of Delaware,Linguistics,0.13,0.72,62.6%,0.99
20013226,Social and Behavioral Sciences,Linguistics,University of Florida,Linguistics,0.01,0.6,23.9%,0.05
20019819,Social and Behavioral Sciences,Linguistics,University of Georgia,Linguistics,0.12,0.56,14.9%,0.08
20014801,Social and Behavioral Sciences,Linguistics,University of Hawaii At Manoa,Linguistics,0.03,0.42,9.3%,0
20014924,Social and Behavioral Sciences,Linguistics,University of Hawaii At Manoa,Second Language Acquisition,0.02,0.46,44.9%,0.59
20039129,Social and Behavioral Sciences,Linguistics,University of Illinois At Urbana-Champaign,Linguistics,0.25,2.37,35.4%,0.7
20020497,Social and Behavioral Sciences,Linguistics,University of Iowa,Second Language Acquisition,0.02,0.26,25%,0
20051217,Social and Behavioral Sciences,Linguistics,University of Kansas,Linguistics,0.12,0.94,46.7%,0.08
20012832,Social and Behavioral Sciences,Linguistics,University of Louisiana At Lafayette,Applied Language and Speech Sciences,0,0,11.5%,0.02
20050315,Social and Behavioral Sciences,Linguistics,University of Maryland College Park,Linguistics,0.36,2.54,35%,0
20048026,Social and Behavioral Sciences,Linguistics,University of Massachusetts Amherst,Linguistics,0.27,1.34,37.2%,1.64
20035563,Social and Behavioral Sciences,Linguistics,University of Michigan-Ann Arbor,Linguistics,0.16,1.55,18.8%,1.37
20040037,Social and Behavioral Sciences,Linguistics,University of Minnesota-Twin Cities,Linguistics,0.08,1.23,31.9%,0.17
20015305,Social and Behavioral Sciences,Linguistics,University of New Mexico Main Campus,Linguistics,0.09,1.71,23.8%,0.53
20043937,Social and Behavioral Sciences,Linguistics,University of Oregon,Linguistics,0.13,1.1,33.3%,0
20036973,Social and Behavioral Sciences,Linguistics,University of Pennsylvania,Linguistics,0.19,1.75,43.8%,2.89
20024972,Social and Behavioral Sciences,Linguistics,University of South Florida,Second Language Acquisition/Instructional Technology Maria,0,0.02,0%,0.46
20068200,Social and Behavioral Sciences,Linguistics,University of Southern California,Linguistics,0.21,2.27,39.3%,0
20061647,Social and Behavioral Sciences,Linguistics,University of Texas At Austin,Linguistics,0.12,0.87,33.2%,0.41
20059756,Social and Behavioral Sciences,Linguistics,University of Washington,Linguistics,0.09,1.07,22.4%,0.06
20030791,Social and Behavioral Sciences,Linguistics,University of Wisconsin-Madison,Linguistics,0.02,2.33,58.7%,0.76
20063603,Social and Behavioral Sciences,Linguistics,Yale University,Linguistics,0.07,0.85,30.4%,1.1
20060091,Social and Behavioral Sciences,Political Science,American University,Political Science,0.09,0.38,16.7%,0.41
20035071,Social and Behavioral Sciences,Political Science,Arizona State University,Political Science,0.15,0.77,31.4%,0.03
20036180,Social and Behavioral Sciences,Political Science,Boston College,Political Science,0.03,0.16,57.6%,0.88
20059332,Social and Behavioral Sciences,Political Science,Boston University,Political Science,0.18,0.35,33.7%,0.58
20025146,Social and Behavioral Sciences,Political Science,Brandeis University,Politics,0.01,0.35,46.2%,0.53
20018454,Social and Behavioral Sciences,Political Science,Brown University,Political Science,0.35,0.64,48.1%,0.52
20052313,Social and Behavioral Sciences,Political Science,Catholic University of America,Politics,0.06,0.53,33%,0
20057334,Social and Behavioral Sciences,Political Science,City University of New York Grad. Center,Political science,0.18,0.4,39%,0.47
20018043,Social and Behavioral Sciences,Political Science,Claremont Graduate University,Politics and Policy,0.14,0.34,21.2%,0
20057842,Social and Behavioral Sciences,Political Science,Columbia University In The City of New York,Political Science,0.43,1.24,35.6%,2.88
20015826,Social and Behavioral Sciences,Political Science,Cornell University,Government,0.3,0.76,20.3%,1.9
20030092,Social and Behavioral Sciences,Political Science,Duke University,Political Science,0.36,1.38,35.5%,1.7
20062112,Social and Behavioral Sciences,Political Science,Emory University,Political Science,0.43,1.44,30%,0.04
20034658,Social and Behavioral Sciences,Political Science,Florida International University,International Relations,0.16,1.04,14%,0
20034687,Social and Behavioral Sciences,Political Science,Florida International University,Political Science,0.14,0.36,34.8%,0.14
20027393,Social and Behavioral Sciences,Political Science,Florida State University,Political Science,0.59,1.33,24%,0
20019495,Social and Behavioral Sciences,Political Science,George Washington University,Political Science,0.65,0.86,36.7%,1.07
20023009,Social and Behavioral Sciences,Political Science,Georgetown University,Government,0.27,0.41,26.4%,0.41
20051550,Social and Behavioral Sciences,Political Science,Georgia State University,Political Science,0.38,0.44,23.3%,0.05
20066066,Social and Behavioral Sciences,Political Science,Harvard University,Government,0.36,1.76,37.7%,5.26
20026080,Social and Behavioral Sciences,Political Science,Howard University,Political Science,0.04,0.31,33.3%,0.04
20046594,Social and Behavioral Sciences,Political Science,Indiana University At Bloomington,Political Science,0.42,0.93,27.8%,1.02
20056953,Social and Behavioral Sciences,Political Science,Johns Hopkins University,Political Science,0.25,0.48,0%,0.65
20058249,Social and Behavioral Sciences,Political Science,Louisiana State University And Agricultural And Mechanical College,Political Science,0.31,0.59,16.3%,0.87
20036630,Social and Behavioral Sciences,Political Science,Loyola University Chicago,Political Science,0.13,0.44,22.2%,0.61
20033455,Social and Behavioral Sciences,Political Science,Massachusetts Institute of Technology,Political Science,0.48,1.4,70.8%,1.07
20047205,Social and Behavioral Sciences,Political Science,Michigan State University,Political Science,0.34,1.07,42.6%,0.06
20064547,Social and Behavioral Sciences,Political Science,New York University,Politics,0.57,1.59,24.6%,1.87
20040396,Social and Behavioral Sciences,Political Science,Northern Illinois University,Political Science,0.11,0.24,26%,0.15
20069047,Social and Behavioral Sciences,Political Science,Northwestern University,Political Science,0.35,1.27,30.9%,0.72
20029294,Social and Behavioral Sciences,Political Science,Ohio State University Main Campus,Political Science,0.43,1.08,16.5%,0.4
20071022,Social and Behavioral Sciences,Political Science,Old Dominion University,International Studies,0.16,0.21,30%,0
20031729,Social and Behavioral Sciences,Political Science,Penn State University,Political Science,0.52,1.57,31.1%,0.29
20032650,Social and Behavioral Sciences,Political Science,Princeton University,Politics,0.37,1.59,22.7%,1.81
20056018,Social and Behavioral Sciences,Political Science,Purdue University Main Campus,Political Science,0.34,0.84,20.1%,0.8
20041214,Social and Behavioral Sciences,Political Science,Rice University,Political Science,0.7,1.18,39.3%,0.07
20012777,Social and Behavioral Sciences,Political Science,Rutgers The State University of New Jersey New Brunswick Campus,Political Science,0.1,1.07,37.5%,0.38
20040574,Social and Behavioral Sciences,Political Science,Southern Illinois University Carbondale,Political Science,0.29,0.3,13.3%,0.05
20052834,Social and Behavioral Sciences,Political Science,Stanford University,Political Science,0.43,2.56,48.8%,4.24
20033714,Social and Behavioral Sciences,Political Science,State University of New York At Albany,Political Science,0.15,0.18,18.2%,0.47
20037558,Social and Behavioral Sciences,Political Science,State University of New York At Binghamton,Political Science,0.57,1.11,38.2%,1.37
20038706,Social and Behavioral Sciences,Political Science,State University of New York At Buffalo,Political Science,0.35,0.43,6.2%,1.09
20038366,Social and Behavioral Sciences,Political Science,State University of New York At Stony Brook,Political Science,0.47,1.34,7.7%,0.08
20022657,Social and Behavioral Sciences,Political Science,Syracuse University Main Campus,Political Science,0.16,0.56,33.7%,0.56
20042365,Social and Behavioral Sciences,Political Science,Temple University,Political Science,0.3,1.63,18.8%,0.03
20022013,Social and Behavioral Sciences,Political Science,Texas A & M University,Political Science,0.51,0.95,28.6%,0.57
20022893,Social and Behavioral Sciences,Political Science,Texas Tech University,Political Science,0.21,0.33,28.6%,0
20041829,Social and Behavioral Sciences,Political Science,University of Alabama,Political Science,0.4,1.16,6.7%,0.31
20034276,Social and Behavioral Sciences,Political Science,University of Arizona,Political Science,0.34,1.15,16.2%,1.16
20061184,Social and Behavioral Sciences,Political Science,University of California-Berkeley,Political Science,0.32,1.32,36.1%,1.73
20067405,Social and Behavioral Sciences,Political Science,University of California-Davis,Political Science,0.58,1.41,16.4%,0.47
20053561,Social and Behavioral Sciences,Political Science,University of California-Los Angeles,Political Science,0.21,1.23,21.7%,2.12
20049339,Social and Behavioral Sciences,Political Science,University of California-Irvine,Political Science,0.35,0.83,26.2%,0.52
20048932,Social and Behavioral Sciences,Political Science,University of California-Riverside,Political Science,0.65,0.61,22.7%,0.36
20065740,Social and Behavioral Sciences,Political Science,University of California-San Diego,Political Science,0.43,1.44,45%,1.52
